,clndr_id,default_flag,clndr_name,proj_id,base_clndr_id,last_chng_date,clndr_type,day_hr_cnt,week_hr_cnt,month_hr_cnt,year_hr_cnt,rsrc_private,clndr_data
0,178,N,Corporate - Standard Full Time,,,2000-05-23 16:14,CA_Base,8,40,172,2000,N,(0||CalendarData()((0||DaysOfWeek()((0||1()())(0||2()((0||0(f|16:00|s|08:00)())))(0||3()((0||0(f|16:00|s|08:00)())))(0||4()((0||0(f|16:00|s|08:00)())))(0||5()((0||0(f|16:00|s|08:00)())))(0||6()((0||0(f|16:00|s|08:00)())))(0||7()())))(0||Exceptions()((0||0(d|41519)())(0||1(d|41155)())(0||2(d|40364)())(0||3(d|40910)())(0||4(d|41633)())(0||5(d|41094)())(0||6(d|40427)())(0||7(d|40536)())(0||8(d|41235)())(0||9(d|40179)())(0||10(d|40903)())(0||11(d|40543)())(0||12(d|40791)())(0||13(d|41421)())(0||14(d|40728)())(0||15(d|41275)())(0||16(d|41606)())(0||17(d|40329)())(0||18(d|41459)())(0||19(d|40871)())(0||20(d|40507)())(0||21(d|41057)())(0||22(d|40693)())(0||23(d|41268)())))))
63,7519,N,Q638 - Cal,,6591,,CA_Rsrc,8,40,172,2000,N,(0||CalendarData()((0||DaysOfWeek()((0||1()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))(0||2()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))(0||3()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))(0||4()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))(0||5()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))(0||6()())(0||7()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))))(0||Exceptions()((0||0(d|41261)())(0||1(d|41626)())(0||2(d|41991)())(0||3(d|42356)())(0||4(d|42723)())(0||5(d|43087)())(0||6(d|43452)())(0||7(d|43817)())(0||8(d|44183)())(0||9(d|44547)())(0||10(d|44914)())(0||11(d|41208)())(0||12(d|41211)())(0||13(d|41317)())(0||14(d|41495)())(0||15(d|41498)())(0||16(d|41498)())(0||17(d|41564)())(0||18(d|41565)())(0||19(d|41681)())(0||20(d|41852)())(0||21(d|41855)())(0||22(d|41855)())(0||23(d|41921)())(0||24(d|41922)())(0||25(d|42045)())))))
64,7520,N,Q639 - Cal,,6591,,CA_Rsrc,8,40,172,2000,N,(0||CalendarData()((0||DaysOfWeek()((0||1()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))(0||2()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))(0||3()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))(0||4()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))(0||5()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))(0||6()())(0||7()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))))(0||Exceptions()((0||0(d|41261)())(0||1(d|41626)())(0||2(d|41991)())(0||3(d|42356)())(0||4(d|42723)())(0||5(d|43087)())(0||6(d|43452)())(0||7(d|43817)())(0||8(d|44183)())(0||9(d|44547)())(0||10(d|44914)())(0||11(d|41208)())(0||12(d|41211)())(0||13(d|41317)())(0||14(d|41495)())(0||15(d|41498)())(0||16(d|41498)())(0||17(d|41564)())(0||18(d|41565)())(0||19(d|41681)())(0||20(d|41852)())(0||21(d|41855)())(0||22(d|41855)())(0||23(d|41921)())(0||24(d|41922)())(0||25(d|42045)())))))
65,7521,N,Q640 - Cal,,6591,,CA_Rsrc,8,40,172,2000,N,(0||CalendarData()((0||DaysOfWeek()((0||1()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))(0||2()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))(0||3()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))(0||4()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))(0||5()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))(0||6()())(0||7()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))))(0||Exceptions()((0||0(d|41261)())(0||1(d|41626)())(0||2(d|41991)())(0||3(d|42356)())(0||4(d|42723)())(0||5(d|43087)())(0||6(d|43452)())(0||7(d|43817)())(0||8(d|44183)())(0||9(d|44547)())(0||10(d|44914)())(0||11(d|41208)())(0||12(d|41211)())(0||13(d|41317)())(0||14(d|41495)())(0||15(d|41498)())(0||16(d|41498)())(0||17(d|41564)())(0||18(d|41565)())(0||19(d|41681)())(0||20(d|41852)())(0||21(d|41855)())(0||22(d|41855)())(0||23(d|41921)())(0||24(d|41922)())(0||25(d|42045)())))))
66,7522,N,Q641 - Cal,,6591,,CA_Rsrc,8,40,172,2000,N,(0||CalendarData()((0||DaysOfWeek()((0||1()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))(0||2()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))(0||3()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))(0||4()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))(0||5()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))(0||6()())(0||7()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))))(0||Exceptions()((0||0(d|41261)())(0||1(d|41626)())(0||2(d|41991)())(0||3(d|42356)())(0||4(d|42723)())(0||5(d|43087)())(0||6(d|43452)())(0||7(d|43817)())(0||8(d|44183)())(0||9(d|44547)())(0||10(d|44914)())(0||11(d|41208)())(0||12(d|41211)())(0||13(d|41317)())(0||14(d|41495)())(0||15(d|41498)())(0||16(d|41498)())(0||17(d|41564)())(0||18(d|41565)())(0||19(d|41681)())(0||20(d|41852)())(0||21(d|41855)())(0||22(d|41855)())(0||23(d|41921)())(0||24(d|41922)())(0||25(d|42045)())))))
67,7523,N,Q642 - Cal,,6591,,CA_Rsrc,8,40,172,2000,N,(0||CalendarData()((0||DaysOfWeek()((0||1()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))(0||2()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))(0||3()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))(0||4()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))(0||5()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))(0||6()())(0||7()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))))(0||Exceptions()((0||0(d|41261)())(0||1(d|41626)())(0||2(d|41991)())(0||3(d|42356)())(0||4(d|42723)())(0||5(d|43087)())(0||6(d|43452)())(0||7(d|43817)())(0||8(d|44183)())(0||9(d|44547)())(0||10(d|44914)())(0||11(d|41208)())(0||12(d|41211)())(0||13(d|41317)())(0||14(d|41495)())(0||15(d|41498)())(0||16(d|41498)())(0||17(d|41564)())(0||18(d|41565)())(0||19(d|41681)())(0||20(d|41852)())(0||21(d|41855)())(0||22(d|41855)())(0||23(d|41921)())(0||24(d|41922)())(0||25(d|42045)())))))
68,7524,N,Q643 - Cal,,6591,,CA_Rsrc,8,40,172,2000,N,(0||CalendarData()((0||DaysOfWeek()((0||1()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))(0||2()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))(0||3()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))(0||4()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))(0||5()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))(0||6()())(0||7()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))))(0||Exceptions()((0||0(d|41261)())(0||1(d|41626)())(0||2(d|41991)())(0||3(d|42356)())(0||4(d|42723)())(0||5(d|43087)())(0||6(d|43452)())(0||7(d|43817)())(0||8(d|44183)())(0||9(d|44547)())(0||10(d|44914)())(0||11(d|41208)())(0||12(d|41211)())(0||13(d|41317)())(0||14(d|41495)())(0||15(d|41498)())(0||16(d|41498)())(0||17(d|41564)())(0||18(d|41565)())(0||19(d|41681)())(0||20(d|41852)())(0||21(d|41855)())(0||22(d|41855)())(0||23(d|41921)())(0||24(d|41922)())(0||25(d|42045)())))))
69,7525,N,Q644 - Cal,,6591,,CA_Rsrc,8,40,172,2000,N,(0||CalendarData()((0||DaysOfWeek()((0||1()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))(0||2()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))(0||3()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))(0||4()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))(0||5()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))(0||6()())(0||7()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))))(0||Exceptions()((0||0(d|41261)())(0||1(d|41626)())(0||2(d|41991)())(0||3(d|42356)())(0||4(d|42723)())(0||5(d|43087)())(0||6(d|43452)())(0||7(d|43817)())(0||8(d|44183)())(0||9(d|44547)())(0||10(d|44914)())(0||11(d|41208)())(0||12(d|41211)())(0||13(d|41317)())(0||14(d|41495)())(0||15(d|41498)())(0||16(d|41498)())(0||17(d|41564)())(0||18(d|41565)())(0||19(d|41681)())(0||20(d|41852)())(0||21(d|41855)())(0||22(d|41855)())(0||23(d|41921)())(0||24(d|41922)())(0||25(d|42045)())))))
70,7526,N,Q645 - Cal,,6591,,CA_Rsrc,8,40,172,2000,N,(0||CalendarData()((0||DaysOfWeek()((0||1()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))(0||2()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))(0||3()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))(0||4()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))(0||5()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))(0||6()())(0||7()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))))(0||Exceptions()((0||0(d|41261)())(0||1(d|41626)())(0||2(d|41991)())(0||3(d|42356)())(0||4(d|42723)())(0||5(d|43087)())(0||6(d|43452)())(0||7(d|43817)())(0||8(d|44183)())(0||9(d|44547)())(0||10(d|44914)())(0||11(d|41208)())(0||12(d|41211)())(0||13(d|41317)())(0||14(d|41495)())(0||15(d|41498)())(0||16(d|41498)())(0||17(d|41564)())(0||18(d|41565)())(0||19(d|41681)())(0||20(d|41852)())(0||21(d|41855)())(0||22(d|41855)())(0||23(d|41921)())(0||24(d|41922)())(0||25(d|42045)())))))
71,7527,N,Q646 - Cal,,6591,,CA_Rsrc,8,40,172,2000,N,(0||CalendarData()((0||DaysOfWeek()((0||1()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))(0||2()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))(0||3()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))(0||4()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))(0||5()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))(0||6()())(0||7()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))))(0||Exceptions()((0||0(d|41261)())(0||1(d|41626)())(0||2(d|41991)())(0||3(d|42356)())(0||4(d|42723)())(0||5(d|43087)())(0||6(d|43452)())(0||7(d|43817)())(0||8(d|44183)())(0||9(d|44547)())(0||10(d|44914)())(0||11(d|41208)())(0||12(d|41211)())(0||13(d|41317)())(0||14(d|41495)())(0||15(d|41498)())(0||16(d|41498)())(0||17(d|41564)())(0||18(d|41565)())(0||19(d|41681)())(0||20(d|41852)())(0||21(d|41855)())(0||22(d|41855)())(0||23(d|41921)())(0||24(d|41922)())(0||25(d|42045)())))))
72,7528,N,Q647 - Cal,,6591,,CA_Rsrc,8,40,172,2000,N,(0||CalendarData()((0||DaysOfWeek()((0||1()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))(0||2()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))(0||3()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))(0||4()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))(0||5()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))(0||6()())(0||7()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))))(0||Exceptions()((0||0(d|41261)())(0||1(d|41626)())(0||2(d|41991)())(0||3(d|42356)())(0||4(d|42723)())(0||5(d|43087)())(0||6(d|43452)())(0||7(d|43817)())(0||8(d|44183)())(0||9(d|44547)())(0||10(d|44914)())(0||11(d|41208)())(0||12(d|41211)())(0||13(d|41317)())(0||14(d|41495)())(0||15(d|41498)())(0||16(d|41498)())(0||17(d|41564)())(0||18(d|41565)())(0||19(d|41681)())(0||20(d|41852)())(0||21(d|41855)())(0||22(d|41855)())(0||23(d|41921)())(0||24(d|41922)())(0||25(d|42045)())))))
73,7529,N,Q648 - Cal,,6591,,CA_Rsrc,8,40,172,2000,N,(0||CalendarData()((0||DaysOfWeek()((0||1()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))(0||2()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))(0||3()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))(0||4()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))(0||5()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))(0||6()())(0||7()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))))(0||Exceptions()((0||0(d|41261)())(0||1(d|41626)())(0||2(d|41991)())(0||3(d|42356)())(0||4(d|42723)())(0||5(d|43087)())(0||6(d|43452)())(0||7(d|43817)())(0||8(d|44183)())(0||9(d|44547)())(0||10(d|44914)())(0||11(d|41208)())(0||12(d|41211)())(0||13(d|41317)())(0||14(d|41495)())(0||15(d|41498)())(0||16(d|41498)())(0||17(d|41564)())(0||18(d|41565)())(0||19(d|41681)())(0||20(d|41852)())(0||21(d|41855)())(0||22(d|41855)())(0||23(d|41921)())(0||24(d|41922)())(0||25(d|42045)())))))
74,7530,N,Q649 - Cal,,6591,,CA_Rsrc,8,40,172,2000,N,(0||CalendarData()((0||DaysOfWeek()((0||1()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))(0||2()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))(0||3()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))(0||4()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))(0||5()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))(0||6()())(0||7()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))))(0||Exceptions()((0||0(d|41261)())(0||1(d|41626)())(0||2(d|41991)())(0||3(d|42356)())(0||4(d|42723)())(0||5(d|43087)())(0||6(d|43452)())(0||7(d|43817)())(0||8(d|44183)())(0||9(d|44547)())(0||10(d|44914)())(0||11(d|41208)())(0||12(d|41211)())(0||13(d|41317)())(0||14(d|41495)())(0||15(d|41498)())(0||16(d|41498)())(0||17(d|41564)())(0||18(d|41565)())(0||19(d|41681)())(0||20(d|41852)())(0||21(d|41855)())(0||22(d|41855)())(0||23(d|41921)())(0||24(d|41922)())(0||25(d|42045)())))))
75,7531,N,Q650 - Cal,,6591,,CA_Rsrc,8,40,172,2000,N,(0||CalendarData()((0||DaysOfWeek()((0||1()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))(0||2()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))(0||3()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))(0||4()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))(0||5()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))(0||6()())(0||7()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))))(0||Exceptions()((0||0(d|41261)())(0||1(d|41626)())(0||2(d|41991)())(0||3(d|42356)())(0||4(d|42723)())(0||5(d|43087)())(0||6(d|43452)())(0||7(d|43817)())(0||8(d|44183)())(0||9(d|44547)())(0||10(d|44914)())(0||11(d|41208)())(0||12(d|41211)())(0||13(d|41317)())(0||14(d|41495)())(0||15(d|41498)())(0||16(d|41498)())(0||17(d|41564)())(0||18(d|41565)())(0||19(d|41681)())(0||20(d|41852)())(0||21(d|41855)())(0||22(d|41855)())(0||23(d|41921)())(0||24(d|41922)())(0||25(d|42045)())))))
76,7532,N,Q651 - Cal,,6591,,CA_Rsrc,8,40,172,2000,N,(0||CalendarData()((0||DaysOfWeek()((0||1()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))(0||2()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))(0||3()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))(0||4()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))(0||5()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))(0||6()())(0||7()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))))(0||Exceptions()((0||0(d|41261)())(0||1(d|41626)())(0||2(d|41991)())(0||3(d|42356)())(0||4(d|42723)())(0||5(d|43087)())(0||6(d|43452)())(0||7(d|43817)())(0||8(d|44183)())(0||9(d|44547)())(0||10(d|44914)())(0||11(d|41208)())(0||12(d|41211)())(0||13(d|41317)())(0||14(d|41495)())(0||15(d|41498)())(0||16(d|41498)())(0||17(d|41564)())(0||18(d|41565)())(0||19(d|41681)())(0||20(d|41852)())(0||21(d|41855)())(0||22(d|41855)())(0||23(d|41921)())(0||24(d|41922)())(0||25(d|42045)())))))
77,7533,N,Q611 - Cal,,6591,,CA_Rsrc,8,40,172,2000,N,(0||CalendarData()((0||DaysOfWeek()((0||1()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))(0||2()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))(0||3()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))(0||4()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))(0||5()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))(0||6()())(0||7()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))))(0||Exceptions()((0||0(d|41261)())(0||1(d|41626)())(0||2(d|41991)())(0||3(d|42356)())(0||4(d|42723)())(0||5(d|43087)())(0||6(d|43452)())(0||7(d|43817)())(0||8(d|44183)())(0||9(d|44547)())(0||10(d|44914)())(0||11(d|41208)())(0||12(d|41211)())(0||13(d|41317)())(0||14(d|41495)())(0||15(d|41498)())(0||16(d|41498)())(0||17(d|41564)())(0||18(d|41565)())(0||19(d|41681)())(0||20(d|41852)())(0||21(d|41855)())(0||22(d|41855)())(0||23(d|41921)())(0||24(d|41922)())(0||25(d|42045)())))))
78,7534,N,Q653 - Cal,,6591,,CA_Rsrc,8,40,172,2000,N,(0||CalendarData()((0||DaysOfWeek()((0||1()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))(0||2()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))(0||3()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))(0||4()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))(0||5()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))(0||6()())(0||7()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))))(0||Exceptions()((0||0(d|41261)())(0||1(d|41626)())(0||2(d|41991)())(0||3(d|42356)())(0||4(d|42723)())(0||5(d|43087)())(0||6(d|43452)())(0||7(d|43817)())(0||8(d|44183)())(0||9(d|44547)())(0||10(d|44914)())(0||11(d|41208)())(0||12(d|41211)())(0||13(d|41317)())(0||14(d|41495)())(0||15(d|41498)())(0||16(d|41498)())(0||17(d|41564)())(0||18(d|41565)())(0||19(d|41681)())(0||20(d|41852)())(0||21(d|41855)())(0||22(d|41855)())(0||23(d|41921)())(0||24(d|41922)())(0||25(d|42045)())))))
79,7535,N,Q654 - Cal,,6591,,CA_Rsrc,8,40,172,2000,N,(0||CalendarData()((0||DaysOfWeek()((0||1()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))(0||2()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))(0||3()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))(0||4()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))(0||5()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))(0||6()())(0||7()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))))(0||Exceptions()((0||0(d|41261)())(0||1(d|41626)())(0||2(d|41991)())(0||3(d|42356)())(0||4(d|42723)())(0||5(d|43087)())(0||6(d|43452)())(0||7(d|43817)())(0||8(d|44183)())(0||9(d|44547)())(0||10(d|44914)())(0||11(d|41208)())(0||12(d|41211)())(0||13(d|41317)())(0||14(d|41495)())(0||15(d|41498)())(0||16(d|41498)())(0||17(d|41564)())(0||18(d|41565)())(0||19(d|41681)())(0||20(d|41852)())(0||21(d|41855)())(0||22(d|41855)())(0||23(d|41921)())(0||24(d|41922)())(0||25(d|42045)())))))
80,7536,N,Q655 - Cal,,6591,,CA_Rsrc,8,40,172,2000,N,(0||CalendarData()((0||DaysOfWeek()((0||1()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))(0||2()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))(0||3()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))(0||4()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))(0||5()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))(0||6()())(0||7()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))))(0||Exceptions()((0||0(d|41261)())(0||1(d|41626)())(0||2(d|41991)())(0||3(d|42356)())(0||4(d|42723)())(0||5(d|43087)())(0||6(d|43452)())(0||7(d|43817)())(0||8(d|44183)())(0||9(d|44547)())(0||10(d|44914)())(0||11(d|41208)())(0||12(d|41211)())(0||13(d|41317)())(0||14(d|41495)())(0||15(d|41498)())(0||16(d|41498)())(0||17(d|41564)())(0||18(d|41565)())(0||19(d|41681)())(0||20(d|41852)())(0||21(d|41855)())(0||22(d|41855)())(0||23(d|41921)())(0||24(d|41922)())(0||25(d|42045)())))))
81,7537,N,Q656 - Cal,,6591,,CA_Rsrc,8,40,172,2000,N,(0||CalendarData()((0||DaysOfWeek()((0||1()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))(0||2()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))(0||3()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))(0||4()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))(0||5()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))(0||6()())(0||7()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))))(0||Exceptions()((0||0(d|41261)())(0||1(d|41626)())(0||2(d|41991)())(0||3(d|42356)())(0||4(d|42723)())(0||5(d|43087)())(0||6(d|43452)())(0||7(d|43817)())(0||8(d|44183)())(0||9(d|44547)())(0||10(d|44914)())(0||11(d|41208)())(0||12(d|41211)())(0||13(d|41317)())(0||14(d|41495)())(0||15(d|41498)())(0||16(d|41498)())(0||17(d|41564)())(0||18(d|41565)())(0||19(d|41681)())(0||20(d|41852)())(0||21(d|41855)())(0||22(d|41855)())(0||23(d|41921)())(0||24(d|41922)())(0||25(d|42045)())))))
82,7538,N,Q657 - Cal,,6591,,CA_Rsrc,8,40,172,2000,N,(0||CalendarData()((0||DaysOfWeek()((0||1()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))(0||2()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))(0||3()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))(0||4()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))(0||5()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))(0||6()())(0||7()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))))(0||Exceptions()((0||0(d|41261)())(0||1(d|41626)())(0||2(d|41991)())(0||3(d|42356)())(0||4(d|42723)())(0||5(d|43087)())(0||6(d|43452)())(0||7(d|43817)())(0||8(d|44183)())(0||9(d|44547)())(0||10(d|44914)())(0||11(d|41208)())(0||12(d|41211)())(0||13(d|41317)())(0||14(d|41495)())(0||15(d|41498)())(0||16(d|41498)())(0||17(d|41564)())(0||18(d|41565)())(0||19(d|41681)())(0||20(d|41852)())(0||21(d|41855)())(0||22(d|41855)())(0||23(d|41921)())(0||24(d|41922)())(0||25(d|42045)())))))
83,7539,N,Q658 - Cal,,6591,,CA_Rsrc,8,40,172,2000,N,(0||CalendarData()((0||DaysOfWeek()((0||1()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))(0||2()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))(0||3()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))(0||4()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))(0||5()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))(0||6()())(0||7()((0||0(s|08:00|f|12:00)())(0||1(s|13:00|f|17:00)())))))(0||Exceptions()((0||0(d|41261)())(0||1(d|41626)())(0||2(d|41991)())(0||3(d|42356)())(0||4(d|42723)())(0||5(d|43087)())(0||6(d|43452)())(0||7(d|43817)())(0||8(d|44183)())(0||9(d|44547)())(0||10(d|44914)())(0||11(d|41208)())(0||12(d|41211)())(0||13(d|41317)())(0||14(d|41495)())(0||15(d|41498)())(0||16(d|41498)())(0||17(d|41564)())(0||18(d|41565)())(0||19(d|41681)())(0||20(d|41852)())(0||21(d|41855)())(0||22(d|41855)())(0||23(d|41921)())(0||24(d|41922)())(0||25(d|42045)())))))
