,memo_id,task_id,memo_type_id,proj_id,task_memo
238,1384712,12458503,20,14517,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.0 Transitional//EN""""><HTML><HEAD><META http-equiv=Content-Type content=""""text/html; charset=unicode""""><META content=""""MSHTML 6.00.3790.279"""" name=GENERATOR></HEAD><BODY bgColor=#ffffff><FONT size=2>Includes Ship to Dock; Load; Sea Freight; Unload Customs; Ship to Site</FONT></BODY></HTML>"
239,1384713,12458506,20,14517,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.0 Transitional//EN""""><HTML><HEAD><META http-equiv=Content-Type content=""""text/html; charset=unicode""""><META content=""""MSHTML 6.00.3790.279"""" name=GENERATOR></HEAD><BODY bgColor=#ffffff><FONT size=2>Includes Ship to Dock; Load; Sea Freight; Unload Customs; Ship to Site</FONT></BODY></HTML>"
240,1384714,12458510,20,14517,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.0 Transitional//EN""""><HTML><HEAD><META http-equiv=Content-Type content=""""text/html; charset=unicode""""><META content=""""MSHTML 6.00.3790.279"""" name=GENERATOR></HEAD><BODY bgColor=#ffffff><FONT size=2>Includes Ship to Dock; Load; Sea Freight; Unload Customs; Ship to Site</FONT></BODY></HTML>"
241,1384715,12458512,20,14517,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.0 Transitional//EN""""><HTML><HEAD><META http-equiv=Content-Type content=""""text/html; charset=unicode""""><META content=""""MSHTML 6.00.3790.279"""" name=GENERATOR></HEAD><BODY bgColor=#ffffff><FONT size=2>Includes Ship to Dock; Load; Sea Freight; Unload Customs; Ship to Site</FONT></BODY></HTML>"
242,1384716,12458515,20,14517,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.0 Transitional//EN""""><HTML><HEAD><META http-equiv=Content-Type content=""""text/html; charset=unicode""""><META content=""""MSHTML 6.00.3790.279"""" name=GENERATOR></HEAD><BODY bgColor=#ffffff><FONT size=2>Includes Ship to Dock; Load; Sea Freight; Unload Customs; Ship to Site</FONT></BODY></HTML>"
243,1384717,12458531,20,14517,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.0 Transitional//EN""""><HTML><HEAD><META http-equiv=Content-Type content=""""text/html; charset=unicode""""><META content=""""MSHTML 6.00.3790.279"""" name=GENERATOR></HEAD><BODY bgColor=#ffffff><FONT size=2>Includes Ship to Dock; Load; Sea Freight; Unload Customs; Ship to Site</FONT></BODY></HTML>"
244,1384718,12458536,20,14517,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.0 Transitional//EN""""><HTML><HEAD><META http-equiv=Content-Type content=""""text/html; charset=unicode""""><META content=""""MSHTML 6.00.3790.279"""" name=GENERATOR></HEAD><BODY bgColor=#ffffff><FONT size=2>Includes Ship to Dock; Load; Sea Freight; Unload Customs; Ship to Site</FONT></BODY></HTML>"
245,1384719,12458556,20,14517,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.0 Transitional//EN""""><HTML><HEAD><META http-equiv=Content-Type content=""""text/html; charset=unicode""""><META content=""""MSHTML 6.00.3790.279"""" name=GENERATOR></HEAD><BODY bgColor=#ffffff><FONT size=2>Includes Ship to Dock; Load; Sea Freight; Unload Customs; Ship to Site</FONT></BODY></HTML>"
246,1384720,12458587,20,14517,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.0 Transitional//EN""""><HTML><HEAD><META http-equiv=Content-Type content=""""text/html; charset=unicode""""><META content=""""MSHTML 6.00.3790.279"""" name=GENERATOR></HEAD><BODY bgColor=#ffffff><FONT size=2>Includes Ship to Dock; Load; Sea Freight; Unload Customs; Ship to Site</FONT></BODY></HTML>"
247,1384721,12458588,20,14517,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.0 Transitional//EN""""><HTML><HEAD><META http-equiv=Content-Type content=""""text/html; charset=unicode""""><META content=""""MSHTML 6.00.3790.279"""" name=GENERATOR></HEAD><BODY bgColor=#ffffff><FONT size=2>Includes Ship to Dock; Load; Sea Freight; Unload Customs; Ship to Site</FONT></BODY></HTML>"
248,1384722,12458589,20,14517,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.0 Transitional//EN""""><HTML><HEAD><META http-equiv=Content-Type content=""""text/html; charset=unicode""""><META content=""""MSHTML 6.00.3790.279"""" name=GENERATOR></HEAD><BODY bgColor=#ffffff><FONT size=2>Includes Ship to Dock; Load; Sea Freight; Unload Customs; Ship to Site</FONT></BODY></HTML>"
249,1384723,12458592,20,14517,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.0 Transitional//EN""""><HTML><HEAD><META http-equiv=Content-Type content=""""text/html; charset=unicode""""><META content=""""MSHTML 6.00.3790.279"""" name=GENERATOR></HEAD><BODY bgColor=#ffffff><FONT size=2>Includes Ship to Dock; Load; Sea Freight; Unload Customs; Ship to Site</FONT></BODY></HTML>"
250,1384724,12458598,20,14517,Using ISSP (Goulds) / Not Required
251,1384725,12458610,20,14517,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.0 Transitional//EN""""><HTML><HEAD><META http-equiv=Content-Type content=""""text/html; charset=unicode""""><META content=""""MSHTML 6.00.3790.279"""" name=GENERATOR></HEAD><BODY bgColor=#ffffff><FONT size=2>Includes Ship to Dock; Load; Sea Freight; Unload Customs; Ship to Site</FONT></BODY></HTML>"
252,1384726,12458614,20,14517,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.0 Transitional//EN""""><HTML><HEAD><META http-equiv=Content-Type content=""""text/html; charset=unicode""""><META content=""""MSHTML 6.00.3790.279"""" name=GENERATOR></HEAD><BODY bgColor=#ffffff><FONT size=2>Includes Ship to Dock; Load; Sea Freight; Unload Customs; Ship to Site</FONT></BODY></HTML>"
253,1384727,12458618,20,14517,Using ISSP (Goulds) / Not Required
254,1384728,12458621,20,14517,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.0 Transitional//EN""""><HTML><HEAD><META http-equiv=Content-Type content=""""text/html; charset=unicode""""><META content=""""MSHTML 6.00.3790.279"""" name=GENERATOR></HEAD><BODY bgColor=#ffffff><FONT size=2>Includes Ship to Dock; Load; Sea Freight; Unload Customs; Ship to Site</FONT></BODY></HTML>"
255,1384729,12458666,20,14517,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.0 Transitional//EN""""><HTML><HEAD><META http-equiv=Content-Type content=""""text/html; charset=unicode""""><META content=""""MSHTML 6.00.3790.279"""" name=GENERATOR></HEAD><BODY bgColor=#ffffff><FONT size=2>Includes Ship to Dock; Load; Sea Freight; Unload Customs; Ship to Site</FONT></BODY></HTML>"
256,1384730,12458673,20,14517,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.0 Transitional//EN""""><HTML><HEAD><META http-equiv=Content-Type content=""""text/html; charset=unicode""""><META content=""""MSHTML 6.00.3790.279"""" name=GENERATOR></HEAD><BODY bgColor=#ffffff><FONT size=2>Includes Ship to Dock; Load; Sea Freight; Unload Customs; Ship to Site</FONT></BODY></HTML>"
257,1384731,12458678,20,14517,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.0 Transitional//EN""""><HTML><HEAD><META http-equiv=Content-Type content=""""text/html; charset=unicode""""><META content=""""MSHTML 6.00.3790.279"""" name=GENERATOR></HEAD><BODY bgColor=#ffffff><FONT size=2>Includes Ship to Dock; Load; Marshalling Sea Freight; UnloadCustoms; Ship to Site</FONT></BODY></HTML>"
258,1384732,12458681,20,14517,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.0 Transitional//EN""""><HTML><HEAD><META http-equiv=Content-Type content=""""text/html; charset=unicode""""><META content=""""MSHTML 6.00.3790.279"""" name=GENERATOR></HEAD><BODY bgColor=#ffffff><FONT size=2>Includes Ship to Dock; Load; Sea Freight; Unload Customs; Ship to Site</FONT></BODY></HTML>"
259,1384733,12458686,20,14517,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.0 Transitional//EN""""><HTML><HEAD><META http-equiv=Content-Type content=""""text/html; charset=unicode""""><META content=""""MSHTML 6.00.3790.279"""" name=GENERATOR></HEAD><BODY bgColor=#ffffff><FONT size=2>Includes Ship to Dock; Load; Sea Freight; Unload Customs; Ship to Site</FONT></BODY></HTML>"
260,1384734,12458687,20,14517,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.0 Transitional//EN""""><HTML><HEAD><META http-equiv=Content-Type content=""""text/html; charset=unicode""""><META content=""""MSHTML 6.00.3790.279"""" name=GENERATOR></HEAD><BODY bgColor=#ffffff><FONT size=2>Includes Ship to Dock; Load; Sea Freight; Unload Customs; Ship to Site</FONT></BODY></HTML>"
261,1384735,12458690,20,14517,"103-E, 104-E, 105-E, 150-E"
262,1384736,12458695,20,14517,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.0 Transitional//EN""""><HTML><HEAD><META http-equiv=Content-Type content=""""text/html; charset=unicode""""><META content=""""MSHTML 6.00.3790.279"""" name=GENERATOR></HEAD><BODY bgColor=#ffffff><FONT size=2>Includes Ship to Dock; Load; Sea Freight; Unload Customs; Ship to Site</FONT></BODY></HTML>"
263,1384737,12458698,20,14517,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.0 Transitional//EN""""><HTML><HEAD><META http-equiv=Content-Type content=""""text/html; charset=unicode""""><META content=""""MSHTML 6.00.3790.279"""" name=GENERATOR></HEAD><BODY bgColor=#ffffff><FONT size=2>Includes Ship to Dock; Load; Sea Freight; Unload Customs; Ship to Site</FONT></BODY></HTML>"
264,1384738,12458701,20,14517,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.0 Transitional//EN""""><HTML><HEAD><META http-equiv=Content-Type content=""""text/html; charset=unicode""""><META content=""""MSHTML 6.00.3790.279"""" name=GENERATOR></HEAD><BODY bgColor=#ffffff><FONT size=2>Includes Ship to Dock; Load; Sea Freight; Unload Customs; Ship to Site</FONT></BODY></HTML>"
265,1384739,12458704,20,14517,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.0 Transitional//EN""""><HTML><HEAD><META http-equiv=Content-Type content=""""text/html; charset=unicode""""><META content=""""MSHTML 6.00.3790.279"""" name=GENERATOR></HEAD><BODY bgColor=#ffffff><FONT size=2>Includes Ship to Dock; Load; Marshalling Sea Freight; UnloadCustoms; Ship to Site</FONT></BODY></HTML>"
266,1384740,12458705,20,14517,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.0 Transitional//EN""""><HTML><HEAD><META http-equiv=Content-Type content=""""text/html; charset=unicode""""><META content=""""MSHTML 6.00.3790.279"""" name=GENERATOR></HEAD><BODY bgColor=#ffffff><FONT size=2>Includes Ship to Dock; Load; Marshalling Sea Freight; UnloadCustoms; Ship to Site</FONT></BODY></HTML>"
267,1384741,12458725,20,14517,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.0 Transitional//EN""""><HTML><HEAD><META http-equiv=Content-Type content=""""text/html; charset=unicode""""><META content=""""MSHTML 6.00.3790.279"""" name=GENERATOR></HEAD><BODY bgColor=#ffffff><FONT size=2>Includes Ship to Dock; Load; Sea Freight; Unload Customs; Ship to Site</FONT></BODY></HTML>"
268,1384742,12458946,20,14517,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.0 Transitional//EN""""><HTML><HEAD><META http-equiv=Content-Type content=""""text/html; charset=unicode""""><META content=""""MSHTML 6.00.3790.279"""" name=GENERATOR></HEAD><BODY bgColor=#ffffff><FONT size=2>Includes Ship to Dock; Load; Sea Freight; Unload Customs; Ship to Site</FONT></BODY></HTML>"
269,1384743,12458987,20,14517,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.0 Transitional//EN""""><HTML><HEAD><META http-equiv=Content-Type content=""""text/html; charset=unicode""""><META content=""""MSHTML 6.00.3790.279"""" name=GENERATOR></HEAD><BODY bgColor=#ffffff><FONT size=2>Includes Ship to Dock; Load; Sea Freight; Unload Customs; Ship to Site</FONT></BODY></HTML>"
270,1384744,12458995,20,14517,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.0 Transitional//EN""""><HTML><HEAD><META http-equiv=Content-Type content=""""text/html; charset=unicode""""><META content=""""MSHTML 6.00.3790.279"""" name=GENERATOR></HEAD><BODY bgColor=#ffffff><FONT size=2>Includes Ship to Dock; Load; Sea Freight; Unload Customs; Ship to Site</FONT></BODY></HTML>"
271,1384745,12459002,20,14517,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.0 Transitional//EN""""><HTML><HEAD><META http-equiv=Content-Type content=""""text/html; charset=unicode""""><META content=""""MSHTML 6.00.3790.279"""" name=GENERATOR></HEAD><BODY bgColor=#ffffff><FONT size=2>Includes Ship to Dock; Load; Sea Freight; Unload Customs; Ship to Site</FONT></BODY></HTML>"
272,1384746,12459009,20,14517,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.0 Transitional//EN""""><HTML><HEAD><META http-equiv=Content-Type content=""""text/html; charset=unicode""""><META content=""""MSHTML 6.00.3790.279"""" name=GENERATOR></HEAD><BODY bgColor=#ffffff><FONT size=2>Includes Ship to Dock; Load; Sea Freight; Unload Customs; Ship to Site</FONT></BODY></HTML>"
273,1384747,12459020,20,14517,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.0 Transitional//EN""""><HTML><HEAD><META http-equiv=Content-Type content=""""text/html; charset=unicode""""><META content=""""MSHTML 6.00.3790.279"""" name=GENERATOR></HEAD><BODY bgColor=#ffffff><FONT size=2>Includes Ship to Dock; Load; Sea Freight; Unload Customs; Ship to Site</FONT></BODY></HTML>"
274,1384748,12459029,20,14517,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.0 Transitional//EN""""><HTML><HEAD><META http-equiv=Content-Type content=""""text/html; charset=unicode""""><META content=""""MSHTML 6.00.3790.279"""" name=GENERATOR></HEAD><BODY bgColor=#ffffff><FONT size=2>Includes Ship to Dock; Load; Sea Freight; Unload Customs; Ship to Site</FONT></BODY></HTML>"
275,1384749,12459035,20,14517,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.0 Transitional//EN""""><HTML><HEAD><META http-equiv=Content-Type content=""""text/html; charset=unicode""""><META content=""""MSHTML 6.00.3790.279"""" name=GENERATOR></HEAD><BODY bgColor=#ffffff><FONT size=2>Includes Ship to Dock; Load; Sea Freight; Unload Customs; Ship to Site</FONT></BODY></HTML>"
276,1384750,12459038,20,14517,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.0 Transitional//EN""""><HTML><HEAD><META http-equiv=Content-Type content=""""text/html; charset=unicode""""><META content=""""MSHTML 6.00.3790.279"""" name=GENERATOR></HEAD><BODY bgColor=#ffffff><FONT size=2>Includes Ship to Dock; Load; Sea Freight; Unload Customs; Ship to Site</FONT></BODY></HTML>"
277,1384751,12459045,20,14517,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.0 Transitional//EN""""><HTML><HEAD><META http-equiv=Content-Type content=""""text/html; charset=unicode""""><META content=""""MSHTML 6.00.3790.279"""" name=GENERATOR></HEAD><BODY bgColor=#ffffff><FONT size=2>Includes Ship to Dock; Load; Sea Freight; Unload Customs; Ship to Site</FONT></BODY></HTML>"
278,1384752,12459052,20,14517,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.0 Transitional//EN""""><HTML><HEAD><META http-equiv=Content-Type content=""""text/html; charset=unicode""""><META content=""""MSHTML 6.00.3790.279"""" name=GENERATOR></HEAD><BODY bgColor=#ffffff><FONT size=2>Includes Ship to Dock; Load; Sea Freight; Unload Customs; Ship to Site</FONT></BODY></HTML>"
279,1384753,12459053,20,14517,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.0 Transitional//EN""""><HTML><HEAD><META http-equiv=Content-Type content=""""text/html; charset=unicode""""><META content=""""MSHTML 6.00.3790.279"""" name=GENERATOR></HEAD><BODY bgColor=#ffffff><FONT size=2>Includes Ship to Dock; Load; Sea Freight; Unload Customs; Ship to Site</FONT></BODY></HTML>"
280,1384754,12459059,20,14517,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.0 Transitional//EN""""><HTML><HEAD><META http-equiv=Content-Type content=""""text/html; charset=unicode""""><META content=""""MSHTML 6.00.3790.279"""" name=GENERATOR></HEAD><BODY bgColor=#ffffff><FONT size=2>Includes Ship to Dock; Load; Sea Freight; Unload Customs; Ship to Site</FONT></BODY></HTML>"
281,1384755,12459064,20,14517,L.O.I Issued 13 Apr 05
282,1384756,12459073,20,14517,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.0 Transitional//EN""""><HTML><HEAD><META http-equiv=Content-Type content=""""text/html; charset=unicode""""><META content=""""MSHTML 6.00.3790.279"""" name=GENERATOR></HEAD><BODY bgColor=#ffffff><FONT size=2>Includes Ship to Dock; Load; Sea Freight; Unload Customs; Ship to Site</FONT></BODY></HTML>"
283,1384757,12459074,20,14517,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.0 Transitional//EN""""><HTML><HEAD><META http-equiv=Content-Type content=""""text/html; charset=unicode""""><META content=""""MSHTML 6.00.3790.279"""" name=GENERATOR></HEAD><BODY bgColor=#ffffff><P><FONT size=2></FONT>&nbsp;</P><P>&nbsp;</P></BODY></HTML>"
284,1384758,12459075,20,14517,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.0 Transitional//EN""""><HTML><HEAD><META http-equiv=Content-Type content=""""text/html; charset=unicode""""><META content=""""MSHTML 6.00.3790.279"""" name=GENERATOR></HEAD><BODY bgColor=#ffffff><FONT size=2>Includes Ship to Dock; Load; Sea Freight; Unload Customs; Ship to Site</FONT></BODY></HTML>"
285,1384759,12459076,20,14517,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.0 Transitional//EN""""><HTML><HEAD><META http-equiv=Content-Type content=""""text/html; charset=unicode""""><META content=""""MSHTML 6.00.3790.279"""" name=GENERATOR></HEAD><BODY bgColor=#ffffff><FONT size=2>Includes Ship to Dock; Load; Sea Freight; Unload Customs; Ship to Site</FONT></BODY></HTML>"
286,1384760,12459111,20,14517,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.0 Transitional//EN""""><HTML><HEAD><META http-equiv=Content-Type content=""""text/html; charset=unicode""""><META content=""""MSHTML 6.00.3790.279"""" name=GENERATOR></HEAD><BODY bgColor=#ffffff><FONT size=2>Includes Ship to Dock; Load; Sea Freight; Unload Customs; Ship to Site</FONT></BODY></HTML>"
287,1384761,12459126,20,14517,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.0 Transitional//EN""""><HTML><HEAD><META http-equiv=Content-Type content=""""text/html; charset=unicode""""><META content=""""MSHTML 6.00.3790.279"""" name=GENERATOR></HEAD><BODY bgColor=#ffffff><FONT size=2>Includes Ship to Dock; Load; Marshalling Sea Freight; UnloadCustoms; Ship to Site</FONT></BODY></HTML>"
288,1384762,12459135,20,14517,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.0 Transitional//EN""""><HTML><HEAD><META http-equiv=Content-Type content=""""text/html; charset=unicode""""><META content=""""MSHTML 6.00.3790.279"""" name=GENERATOR></HEAD><BODY bgColor=#ffffff><FONT size=2>Includes Ship to Dock; Load; Sea Freight; Unload Customs; Ship to Site</FONT></BODY></HTML>"
289,1384763,12459137,20,14517,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.0 Transitional//EN""""><HTML><HEAD><META http-equiv=Content-Type content=""""text/html; charset=unicode""""><META content=""""MSHTML 6.00.3790.279"""" name=GENERATOR></HEAD><BODY bgColor=#ffffff><FONT size=2>101-E, 102-E (Absorber, Stripper)</FONT></BODY></HTML>"
290,1384764,12459142,20,14517,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.0 Transitional//EN""""><HTML><HEAD><META http-equiv=Content-Type content=""""text/html; charset=unicode""""><META content=""""MSHTML 6.00.3790.279"""" name=GENERATOR></HEAD><BODY bgColor=#ffffff><FONT size=2>Includes Ship to Dock; Load; Sea Freight; Unload Customs; Ship to Site</FONT></BODY></HTML>"
291,1384765,12459149,20,14517,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.0 Transitional//EN""""><HTML><HEAD><META http-equiv=Content-Type content=""""text/html; charset=unicode""""><META content=""""MSHTML 6.00.3790.279"""" name=GENERATOR></HEAD><BODY bgColor=#ffffff><FONT size=2>Includes Ship to Dock; Load; Sea Freight; Unload Customs; Ship to Site</FONT></BODY></HTML>"
292,1384766,12459150,20,14517,104-D1/D2 (High Temp Shift Converters)
293,1384767,12459153,20,14517,"103-E, 104-E, 105-E, 150-E"
294,1384768,12459240,20,14517,Utilize FMCL as Basis for ERW's
295,1384769,12459241,20,14517,Using ISSP (Goulds) / Not Required
296,1384770,12459243,20,14517,Utilize FMCL as Basis for ERW's
297,1384771,12459244,20,14517,Using ISSP (Goulds) / Not Required
298,1384772,12459249,20,14517,"IFI Planned 08 April 05
ADD ICA ISSUE"
299,1384773,12459251,64,14517,<HTML><BODY bgColor=#ffffff><P>Need SPDC Input for Dock Layout</P><P>&nbsp;</P></BODY></HTML>
300,1384774,12459252,64,14517,<HTML><BODY bgColor=#ffffff><P>Need third party dock design prior to completing dock portion of plot plan IPL</P><P>         &nbsp;</P></BODY></HTML>
301,1384775,12459255,64,14517,<HTML><BODY bgColor=#ffffff>Need third party dock design prior to commencing Conceptual layout&nbsp;</BODY></HTML>
302,1384776,12459258,64,14517,<HTML><BODY bgColor=#ffffff>Need third party dock design prior to commencing Conceptual layout&nbsp;</BODY></HTML>
303,1384777,12459262,20,14517,Ammonia Storage Tanks
304,1384778,12459400,20,14517,"IFI Planned for 08 April 05
Needs Roads. Basin, etc. for ICA issue
ADD ICA ISSUE"
305,1384779,12459483,20,14517,"IFI Planned 08 April 05
ADD ICA ISSUE"
306,1384780,12459571,20,14517,"Need prior to issue of any P.O.
Confirm With James Sievert
Need prior to issue of any P.O."
307,1384781,12459572,20,14517,"Add activity for each discipline to load budget
1wk duration"
308,1384782,12459575,20,14517,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.0 Transitional//EN""""><HTML><HEAD><META http-equiv=Content-Type content=""""text/html; charset=unicode""""><META content=""""MSHTML 6.00.3790.279"""" name=GENERATOR></HEAD><BODY bgColor=#ffffff><FONT size=2>Papers Filed 04 April 05 - Two Mths to Process</FONT></BODY></HTML>"
309,1384783,12459583,20,14517,Actual
310,1384784,12459605,20,14517,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.0 Transitional//EN""""><HTML><HEAD><META http-equiv=Content-Type content=""""text/html; charset=unicode""""><META content=""""MSHTML 6.00.3790.279"""" name=GENERATOR></HEAD><BODY bgColor=#ffffff>Vendor Data</BODY></HTML>"
311,1384785,12459608,20,14517,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.0 Transitional//EN""""><HTML><HEAD><META http-equiv=Content-Type content=""""text/html; charset=unicode""""><META content=""""MSHTML 6.00.3790.279"""" name=GENERATOR></HEAD><BODY bgColor=#ffffff><FONT size=2>Engineering &amp; Procurement</FONT>  </BODY></HTML>"
312,1384786,12459622,20,14517,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.0 Transitional//EN""""><HTML><HEAD><META http-equiv=Content-Type content=""""text/html; charset=unicode""""><META content=""""MSHTML 6.00.3790.279"""" name=GENERATOR></HEAD><BODY bgColor=#ffffff><FONT size=2>Gates &amp; access points, lighting layout</FONT></BODY></HTML>"
313,1384787,12459631,20,14517,Construction to supply desired constr monuments
314,1384788,12459648,20,14517,Actual
315,1384789,12459725,20,14517,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.0 Transitional//EN""""><HTML><HEAD><META http-equiv=Content-Type content=""""text/html; charset=unicode""""><META content=""""MSHTML 6.00.3790.279"""" name=GENERATOR></HEAD><BODY bgColor=#ffffff><FONT size=2>FF= Foundation Fieldbus</FONT>       </BODY></HTML>"
316,1384790,12459726,20,14517,Actual
317,1384791,12459729,20,14517,Add RFQ & Quote cycle for this ERW
318,1384792,12459730,20,14517,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.0 Transitional//EN""""><HTML><HEAD><META http-equiv=Content-Type content=""""text/html; charset=unicode""""><META content=""""MSHTML 6.00.3790.279"""" name=GENERATOR></HEAD><BODY bgColor=#ffffff>Includes Split of Work with MEC</BODY></HTML>"
319,1384793,12459735,20,14517,Utilize FMCL as Basis for ERW's
320,1384794,12459766,20,14517,Utilize FMCL as Basis for ERW's
321,1384795,12459771,20,14517,Utilize FMCL as Basis for ERW's
322,1384796,12459773,20,14517,Utilize FMCL as Basis for ERW's
323,1384797,12459777,20,14517,Utilize FMCL as Basis for ERW's
324,1384798,12459780,20,14517,Utilize FMCL as Basis for ERW's
325,1384799,12459783,20,14517,Utilize FMCL as Basis for ERW's
326,1384800,12459787,20,14517,Utilize FMCL as Basis for ERW's
327,1384801,12459793,20,14517,Utilize FMCL as Basis for ERW's
328,1384802,12459794,20,14517,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.0 Transitional//EN""""><HTML><HEAD><META http-equiv=Content-Type content=""""text/html; charset=unicode""""><META content=""""MSHTML 6.00.3790.279"""" name=GENERATOR></HEAD><BODY bgColor=#ffffff><FONT size=2>Setting Plans by Vendor</FONT></BODY></HTML>"
329,1384803,12459797,20,14517,Utilize FMCL as Basis for ERW's
330,1384804,12459802,20,14517,ACTUAL
331,1384805,12459803,20,14517,Utilize FMCL as Basis for ERW's
332,1384806,12459809,20,14517,Utilize FMCL as Basis for ERW's
333,1384807,12459815,20,14517,Utilize FMCL as Basis for ERW's
334,1384808,12459820,20,14517,<HTML><BODY bgColor=#ffffff><P>&nbsp;</P></BODY></HTML>
335,1384809,12459821,20,14517,"Utilize FMCL as Basis for ERW's
If no major changes after cooling water review"
336,1384810,12459827,20,14517,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.0 Transitional//EN""""><HTML><HEAD><META http-equiv=Content-Type content=""""text/html; charset=unicode""""><META content=""""MSHTML 6.00.3790.279"""" name=GENERATOR></HEAD><BODY bgColor=#ffffff><FONT size=2>103-E, 104-E, 105-E, 150-E</FONT></BODY></HTML>"
337,1384811,12459836,20,14517,"<!DOCTYPE HTML PUBLIC """"-//W3C//DTD HTML 4.0 Transitional//EN""""><HTML><HEAD><META http-equiv=Content-Type content=""""text/html; charset=unicode""""><META content=""""MSHTML 6.00.3790.279"""" name=GENERATOR></HEAD><BODY bgColor=#ffffff><FONT size=2>103-E, 104-E, 105-E, 150-E</FONT></BODY></HTML>"
338,1384812,12459837,20,14517,"Utilize FMCL as Basis for ERW's
MEC Scope"
339,1384813,12459840,20,14517,103-D (Secondary Reformer)
340,1384814,12459841,20,14517,Utilize FMCL as Basis for ERW's
341,1384815,12459846,20,14517,104-D1/D2 (High Temp Shift Converters)
342,1384816,12459847,20,14517,Utilize FMCL as Basis for ERW's
343,1384817,12459852,20,14517,"105-D, 122-C1/2/3 (Ammonia Synthesis Converter)"
